"","date_time","value","week"
"3311",3311,1124.28649886076,"Sunday"
"3312",3312,829.228021012659,"Sunday"
"3313",3313,566.053307088607,"Monday"
"3314",3314,356.026575696202,"Monday"
"3315",3315,270.583841265823,"Monday"
"3316",3316,236.497401012658,"Monday"
"3317",3317,225.296834177215,"Monday"
"3318",3318,231.388829367089,"Monday"
"3319",3319,198.771675949367,"Monday"
"3320",3320,206.821246582278,"Monday"
"3321",3321,225.445685316456,"Monday"
"3322",3322,331.056004556962,"Monday"
"3323",3323,565.790286835443,"Monday"
"3324",3324,1118.45647493671,"Monday"
"3325",3325,2139.49625411392,"Monday"
"3326",3326,3213.35017234178,"Monday"
"3327",3327,3669.52555075949,"Monday"
"3328",3328,3422.15582664557,"Monday"
"3329",3329,2871.11806424051,"Monday"
"3330",3330,2166.7334456962,"Monday"
"3331",3331,1866.26946018987,"Monday"
"3332",3332,1655.67224911392,"Monday"
"3333",3333,1595.07342835443,"Monday"
"3334",3334,1619.66513468354,"Monday"
"3335",3335,1687.74921012658,"Monday"
"3336",3336,1717.36073417722,"Monday"
"3337",3337,1858.43754379747,"Monday"
"3338",3338,1973.13479746835,"Monday"
"3339",3339,2231.68917670886,"Monday"
"3340",3340,2272.56899012658,"Monday"
"3341",3341,2390.66255696203,"Monday"
"3342",3342,2472.57092860759,"Monday"
"3343",3343,2819.91879569621,"Monday"
"3344",3344,3414.38679341772,"Monday"
"3345",3345,4089.98760765822,"Monday"
"3346",3346,4975.69924848101,"Monday"
"3347",3347,5600.78643,"Monday"
"3348",3348,5922.04056607595,"Monday"
"3349",3349,5944.71666949368,"Monday"
"3350",3350,5873.50560392405,"Monday"
"3351",3351,5655.39272658227,"Monday"
"3352",3352,5433.72205321519,"Monday"
"3353",3353,4966.46092063291,"Monday"
"3354",3354,4631.82410341772,"Monday"
"3355",3355,4292.98325148101,"Monday"
"3356",3356,3738.4044329114,"Monday"
"3357",3357,2928.58616088607,"Monday"
"3358",3358,2113.79445246835,"Monday"
"3359",3359,1369.72784335443,"Monday"
"3360",3360,883.421251202532,"Monday"
"3361",3361,603.334521265823,"Tuesday"
"3362",3362,417.008934430379,"Tuesday"
"3363",3363,291.804692405063,"Tuesday"
"3364",3364,216.48128278481,"Tuesday"
"3365",3365,195.621193924051,"Tuesday"
"3366",3366,220.965664556962,"Tuesday"
"3367",3367,198.338282531646,"Tuesday"
"3368",3368,207.806364050633,"Tuesday"
"3369",3369,245.31232,"Tuesday"
"3370",3370,357.029765316456,"Tuesday"
"3371",3371,590.100012405064,"Tuesday"
"3372",3372,1217.65981594937,"Tuesday"
"3373",3373,2304.27584734177,"Tuesday"
"3374",3374,3491.85155316456,"Tuesday"
"3375",3375,3977.83278303797,"Tuesday"
"3376",3376,3752.3939243038,"Tuesday"
"3377",3377,3086.58079113924,"Tuesday"
"3378",3378,2259.76021746835,"Tuesday"
"3379",3379,1967.02074683544,"Tuesday"
"3380",3380,1830.06684278481,"Tuesday"
"3381",3381,1644.76656,"Tuesday"
"3382",3382,1638.73727974684,"Tuesday"
"3383",3383,1661.86614101266,"Tuesday"
"3384",3384,1705.25669240506,"Tuesday"
"3385",3385,1961.79771898734,"Tuesday"
"3386",3386,1962.89451772152,"Tuesday"
"3387",3387,2019.78737924051,"Tuesday"
"3388",3388,2058.56258962025,"Tuesday"
"3389",3389,2056.33225367089,"Tuesday"
"3390",3390,2167.20360531646,"Tuesday"
"3391",3391,2518.9331886076,"Tuesday"
"3392",3392,3010.0947643038,"Tuesday"
"3393",3393,3669.37275620253,"Tuesday"
"3394",3394,4715.52301544304,"Tuesday"
"3395",3395,5783.73059620253,"Tuesday"
"3396",3396,6150.40891493671,"Tuesday"
"3397",3397,6182.51247417721,"Tuesday"
"3398",3398,6027.01094911392,"Tuesday"
"3399",3399,5664.19523696203,"Tuesday"
"3400",3400,5553.06204531646,"Tuesday"
"3401",3401,5086.56269012658,"Tuesday"
"3402",3402,4785.13264438818,"Tuesday"
"3403",3403,4428.57826400844,"Tuesday"
"3404",3404,3780.64587016878,"Tuesday"
"3405",3405,3026.60494276371,"Tuesday"
"3406",3406,2235.96381767089,"Tuesday"
"3407",3407,1431.02986257384,"Tuesday"
"3408",3408,919.343178396623,"Tuesday"
"3409",3409,566.16256278481,"Wednesday"
"3410",3410,415.534471392405,"Wednesday"
"3411",3411,316.439016202531,"Wednesday"
"3412",3412,260.973900506329,"Wednesday"
"3413",3413,264.339844050633,"Wednesday"
"3414",3414,262.461579240506,"Wednesday"
"3415",3415,203.943443291139,"Wednesday"
"3416",3416,257.672538481013,"Wednesday"
"3417",3417,287.708779240506,"Wednesday"
"3418",3418,403.836428860759,"Wednesday"
"3419",3419,739.208072405063,"Wednesday"
"3420",3420,1320.96693316456,"Wednesday"
"3421",3421,2397.67457848101,"Wednesday"
"3422",3422,3558.06240556962,"Wednesday"
"3423",3423,4079.28489088608,"Wednesday"
"3424",3424,3809.83333164558,"Wednesday"
"3425",3425,3265.96029164558,"Wednesday"
"3426",3426,2457.93002177215,"Wednesday"
"3427",3427,2101.88234025317,"Wednesday"
"3428",3428,1791.57251164557,"Wednesday"
"3429",3429,1543.61605949367,"Wednesday"
"3430",3430,1526.99267670886,"Wednesday"
"3431",3431,1401.27781139241,"Wednesday"
"3432",3432,1316.32432202532,"Wednesday"
"3433",3433,1626.65541265823,"Wednesday"
"3434",3434,1785.90611974684,"Wednesday"
"3435",3435,2030.17763924051,"Wednesday"
"3436",3436,2146.32666698734,"Wednesday"
"3437",3437,2258.73180924051,"Wednesday"
"3438",3438,2323.88180316456,"Wednesday"
"3439",3439,2686.74582962026,"Wednesday"
"3440",3440,2964.14342594937,"Wednesday"
"3441",3441,3823.50247253165,"Wednesday"
"3442",3442,4686.66526987341,"Wednesday"
"3443",3443,5495.82493701266,"Wednesday"
"3444",3444,6032.21152759493,"Wednesday"
"3445",3445,6300.20739949367,"Wednesday"
"3446",3446,6060.97163485233,"Wednesday"
"3447",3447,5797.61924767933,"Wednesday"
"3448",3448,5653.01132236288,"Wednesday"
"3449",3449,5293.98596303798,"Wednesday"
"3450",3450,4817.04734270042,"Wednesday"
"3451",3451,4323.27767289452,"Wednesday"
"3452",3452,3984.97650362869,"Wednesday"
"3453",3453,3262.25866896203,"Wednesday"
"3454",3454,2385.68229060338,"Wednesday"
"3455",3455,1516.51837451477,"Wednesday"
"3456",3456,1094.92251945148,"Wednesday"
"3457",3457,701.530724219409,"Thursday"
"3458",3458,513.269430886076,"Thursday"
"3459",3459,371.343780506329,"Thursday"
"3460",3460,307.108410886076,"Thursday"
"3461",3461,254.867141265823,"Thursday"
"3462",3462,242.320503544304,"Thursday"
"3463",3463,217.466833670886,"Thursday"
"3464",3464,254.807589620253,"Thursday"
"3465",3465,265.865170379747,"Thursday"
"3466",3466,412.817559493671,"Thursday"
"3467",3467,717.473875443038,"Thursday"
"3468",3468,1333.48222556962,"Thursday"
"3469",3469,2449.34565417721,"Thursday"
"3470",3470,3590.12802303797,"Thursday"
"3471",3471,4212.19303012659,"Thursday"
"3472",3472,3881.33037594937,"Thursday"
"3473",3473,3210.79815746836,"Thursday"
"3474",3474,2590.08223113924,"Thursday"
"3475",3475,2349.32052329114,"Thursday"
"3476",3476,2037.53332101266,"Thursday"
"3477",3477,1827.3166956962,"Thursday"
"3478",3478,1587.21807620253,"Thursday"
"3479",3479,1505.60850278481,"Thursday"
"3480",3480,1448.8241078481,"Thursday"
"3481",3481,1550.16616632912,"Thursday"
"3482",3482,1617.26154962025,"Thursday"
"3483",3483,1710.32222202532,"Thursday"
"3484",3484,1832.89317797468,"Thursday"
"3485",3485,1808.11841721519,"Thursday"
"3486",3486,1882.18553848102,"Thursday"
"3487",3487,2262.94124708861,"Thursday"
"3488",3488,2555.2113278481,"Thursday"
"3489",3489,3510.45187898735,"Thursday"
"3490",3490,4519.44888253165,"Thursday"
"3491",3491,5466.39948177215,"Thursday"
"3492",3492,5915.78225113924,"Thursday"
"3493",3493,6109.48678253164,"Thursday"
"3494",3494,6010.91929974683,"Thursday"
"3495",3495,5863.57894075948,"Thursday"
"3496",3496,5591.4979478481,"Thursday"
"3497",3497,5203.68660860759,"Thursday"
"3498",3498,4926.57018101265,"Thursday"
"3499",3499,4532.0386772152,"Thursday"
"3500",3500,4153.11120683544,"Thursday"
"3501",3501,3260.68562197468,"Thursday"
"3502",3502,2345.35888151898,"Thursday"
"3503",3503,1578.4878150211,"Thursday"
"3504",3504,1053.99045518987,"Thursday"
"3505",3505,655.748054683544,"Friday"
"3506",3506,462.709308607595,"Friday"
"3507",3507,323.94173113924,"Friday"
"3508",3508,325.067089367088,"Friday"
"3509",3509,276.401978734177,"Friday"
"3510",3510,268.240873164557,"Friday"
"3511",3511,240.664483797468,"Friday"
"3512",3512,281.069609113924,"Friday"
"3513",3513,292.907665316455,"Friday"
"3514",3514,393.758505316455,"Friday"
"3515",3515,716.432708101265,"Friday"
"3516",3516,1304.21357088608,"Friday"
"3517",3517,2418.51095468354,"Friday"
"3518",3518,3532.5615121519,"Friday"
"3519",3519,4095.77598455696,"Friday"
"3520",3520,3754.50539468354,"Friday"
"3521",3521,3097.21199924051,"Friday"
"3522",3522,2340.2128435443,"Friday"
"3523",3523,2066.54927037975,"Friday"
"3524",3524,1749.41446886076,"Friday"
"3525",3525,1600.88093341772,"Friday"
"3526",3526,1514.81453417722,"Friday"
"3527",3527,1517.16789468354,"Friday"
"3528",3528,1594.96205443038,"Friday"
"3529",3529,1923.00044708861,"Friday"
"3530",3530,1958.30169544304,"Friday"
"3531",3531,2025.45082227848,"Friday"
"3532",3532,2175.36685721519,"Friday"
"3533",3533,2219.9030321519,"Friday"
"3534",3534,2316.71063417722,"Friday"
"3535",3535,2569.30481620253,"Friday"
"3536",3536,2975.48240911392,"Friday"
"3537",3537,3772.4381235443,"Friday"
"3538",3538,4630.49566734177,"Friday"
"3539",3539,5529.40722860759,"Friday"
"3540",3540,5733.4873207595,"Friday"
"3541",3541,5884.68211088608,"Friday"
"3542",3542,5860.37237468356,"Friday"
"3543",3543,5548.08658278481,"Friday"
"3544",3544,5308.28191772152,"Friday"
"3545",3545,4955.65011670887,"Friday"
"3546",3546,4631.12287316456,"Friday"
"3547",3547,4404.60674531645,"Friday"
"3548",3548,3958.0409921519,"Friday"
"3549",3549,3366.38128683544,"Friday"
"3550",3550,2637.67011493671,"Friday"
"3551",3551,1972.00618759494,"Friday"
"3552",3552,1515.18893443038,"Friday"
"3553",3553,1059.18955696203,"Saturday"
"3554",3554,735.873111898735,"Saturday"
"3555",3555,515.457193924051,"Saturday"
"3556",3556,433.785623037974,"Saturday"
"3557",3557,356.079874683544,"Saturday"
"3558",3558,300.982412658228,"Saturday"
"3559",3559,296.313137468355,"Saturday"
"3560",3560,352.780570632911,"Saturday"
"3561",3561,360.439829367088,"Saturday"
"3562",3562,368.691021265823,"Saturday"
"3563",3563,567.684449367089,"Saturday"
"3564",3564,1012.73454708861,"Saturday"
"3565",3565,1811.48257037975,"Saturday"
"3566",3566,2637.42610683544,"Saturday"
"3567",3567,3035.49674151899,"Saturday"
"3568",3568,2935.00905481013,"Saturday"
"3569",3569,2719.00719101266,"Saturday"
"3570",3570,2560.86620503798,"Saturday"
"3571",3571,2621.42997246836,"Saturday"
"3572",3572,2390.31440506329,"Saturday"
"3573",3573,2223.4095493038,"Saturday"
"3574",3574,2162.77007367089,"Saturday"
"3575",3575,2234.02118265823,"Saturday"
"3576",3576,2088.83444848101,"Saturday"
"3577",3577,2204.02353949367,"Saturday"
"3578",3578,2229.19623506329,"Saturday"
"3579",3579,2444.49716012658,"Saturday"
"3580",3580,2477.6854307595,"Saturday"
"3581",3581,2557.60968886076,"Saturday"
"3582",3582,2644.26696727848,"Saturday"
"3583",3583,3100.84702006329,"Saturday"
"3584",3584,3589.15494879747,"Saturday"
"3585",3585,4185.22057892405,"Saturday"
"3586",3586,4751.45879056962,"Saturday"
"3587",3587,5383.17034784809,"Saturday"
"3588",3588,5453.5912829367,"Saturday"
"3589",3589,5575.83163265823,"Saturday"
"3590",3590,5433.53221335443,"Saturday"
"3591",3591,5142.21872974683,"Saturday"
"3592",3592,4863.58950987341,"Saturday"
"3593",3593,4561.5198149367,"Saturday"
"3594",3594,4094.12323373418,"Saturday"
"3595",3595,3918.60431282279,"Saturday"
"3596",3596,3638.15445335443,"Saturday"
"3597",3597,3121.32644810127,"Saturday"
"3598",3598,2350.20253626582,"Saturday"
"3599",3599,1745.40803396203,"Saturday"
"3600",3600,1414.05102949367,"Saturday"
"3601",3601,1042.91475588608,"Sunday"
"3602",3602,793.986161265823,"Sunday"
"3603",3603,619.038990886076,"Sunday"
"3604",3604,498.514295189873,"Sunday"
"3605",3605,446.583268607595,"Sunday"
"3606",3606,348.049986835443,"Sunday"
"3607",3607,300.262902531646,"Sunday"
"3608",3608,315.38825113924,"Sunday"
"3609",3609,339.971536708861,"Sunday"
"3610",3610,380.465857721519,"Sunday"
"3611",3611,578.471751392404,"Sunday"
"3612",3612,971.277094430379,"Sunday"
"3613",3613,1712.70735544304,"Sunday"
"3614",3614,2438.4812078481,"Sunday"
"3615",3615,2802.86722253165,"Sunday"
"3616",3616,2758.53310613924,"Sunday"
"3617",3617,2664.0768986076,"Sunday"
"3618",3618,2562.72356550633,"Sunday"
"3619",3619,2648.09083582278,"Sunday"
"3620",3620,2594.06265873417,"Sunday"
"3621",3621,2633.58443518987,"Sunday"
"3622",3622,2469.92526424051,"Sunday"
"3623",3623,2431.22385215189,"Sunday"
"3624",3624,2582.57358253164,"Sunday"
"3625",3625,2804.13866468355,"Sunday"
"3626",3626,2641.81940898734,"Sunday"
"3627",3627,2638.7891128481,"Sunday"
"3628",3628,2927.81787487342,"Sunday"
"3629",3629,3057.61987189874,"Sunday"
"3630",3630,3113.11255518987,"Sunday"
"3631",3631,3134.14253797469,"Sunday"
"3632",3632,3428.74942151899,"Sunday"
"3633",3633,3952.04376170886,"Sunday"
"3634",3634,4459.4187792405,"Sunday"
"3635",3635,5154.61022734177,"Sunday"
"3636",3636,5406.7289121519,"Sunday"
"3637",3637,5428.82878341773,"Sunday"
"3638",3638,5197.13100816456,"Sunday"
"3639",3639,4906.98306132912,"Sunday"
"3640",3640,4804.6375150633,"Sunday"
"3641",3641,4602.70818101266,"Sunday"
"3642",3642,4295.83975148101,"Sunday"
"3643",3643,3800.23808405064,"Sunday"
"3644",3644,3317.35548050633,"Sunday"
"3645",3645,2677.09916006751,"Sunday"
"3646",3646,1920.69960537975,"Sunday"
"3647",3647,1251.21986491561,"Sunday"
"3648",3648,873.708582827004,"Sunday"
"3649",3649,576.376446582278,"Monday"
"3650",3650,394.854074177215,"Monday"
"3651",3651,336.054651392405,"Monday"
"3652",3652,300.94262278481,"Monday"
"3653",3653,257.149917974684,"Monday"
"3654",3654,262.386275696202,"Monday"
"3655",3655,272.975064303797,"Monday"
"3656",3656,258.743179746835,"Monday"
"3657",3657,242.439629620253,"Monday"
"3658",3658,330.226127594936,"Monday"
"3659",3659,621.825106329113,"Monday"
"3660",3660,1120.64557525317,"Monday"
"3661",3661,2076.32335702532,"Monday"
"3662",3662,3062.6647843038,"Monday"
"3663",3663,3479.14380658228,"Monday"
"3664",3664,3207.28180012659,"Monday"
"3665",3665,2691.29715398734,"Monday"
"3666",3666,2143.73766487342,"Monday"
"3667",3667,1884.1552913924,"Monday"
"3668",3668,1636.73350670886,"Monday"
"3669",3669,1474.07533525317,"Monday"
"3670",3670,1371.28328518987,"Monday"
"3671",3671,1322.43167759494,"Monday"
"3672",3672,1361.86498696203,"Monday"
"3673",3673,1544.20058120253,"Monday"
"3674",3674,1693.11518468354,"Monday"
"3675",3675,1716.61323898734,"Monday"
"3676",3676,1890.35672,"Monday"
"3677",3677,2140.43844632911,"Monday"
"3678",3678,2344.29470949367,"Monday"
"3679",3679,2557.72389107595,"Monday"
"3680",3680,3086.23423044304,"Monday"
"3681",3681,3747.06984044304,"Monday"
"3682",3682,4459.01660253165,"Monday"
"3683",3683,5280.54121913924,"Monday"
"3684",3684,5600.23211424049,"Monday"
"3685",3685,5742.10615778482,"Monday"
"3686",3686,5651.63944259493,"Monday"
"3687",3687,5374.16568487341,"Monday"
"3688",3688,5177.15231841772,"Monday"
"3689",3689,4768.94790582278,"Monday"
"3690",3690,4371.83236044304,"Monday"
"3691",3691,3961.73521696202,"Monday"
"3692",3692,3640.86134297468,"Monday"
"3693",3693,2829.755284,"Monday"
"3694",3694,1898.14105822785,"Monday"
"3695",3695,1172.91951175949,"Monday"
"3696",3696,768.304554367089,"Monday"
"3697",3697,490.113343797468,"Tuesday"
"3698",3698,369.177456708861,"Tuesday"
"3699",3699,321.02447113924,"Tuesday"
"3700",3700,248.794254936709,"Tuesday"
"3701",3701,230.828816455696,"Tuesday"
"3702",3702,259.002766329114,"Tuesday"
"3703",3703,229.601510886076,"Tuesday"
"3704",3704,247.492141265823,"Tuesday"
"3705",3705,221.870742531646,"Tuesday"
"3706",3706,358.036540506329,"Tuesday"
"3707",3707,686.937365316456,"Tuesday"
"3708",3708,1184.68743037975,"Tuesday"
"3709",3709,2182.89551367089,"Tuesday"
"3710",3710,3346.78898734177,"Tuesday"
"3711",3711,3637.92308227848,"Tuesday"
"3712",3712,3501.88465088608,"Tuesday"
"3713",3713,2973.84781493671,"Tuesday"
"3714",3714,2482.73533265823,"Tuesday"
"3715",3715,2251.58366126582,"Tuesday"
"3716",3716,1940.34752835443,"Tuesday"
"3717",3717,1682.38379012658,"Tuesday"
"3718",3718,1626.56618607595,"Tuesday"
"3719",3719,1468.66724405063,"Tuesday"
"3720",3720,1342.70886531646,"Tuesday"
"3721",3721,1522.27954835443,"Tuesday"
"3722",3722,1578.16412886076,"Tuesday"
"3723",3723,1634.22914683544,"Tuesday"
"3724",3724,1761.36723670886,"Tuesday"
"3725",3725,1990.66909924051,"Tuesday"
"3726",3726,2107.78087974684,"Tuesday"
"3727",3727,2387.05633063291,"Tuesday"
"3728",3728,2717.9912713924,"Tuesday"
"3729",3729,3418.82090435443,"Tuesday"
"3730",3730,4405.37622272152,"Tuesday"
"3731",3731,5412.10750240506,"Tuesday"
"3732",3732,5846.49016025317,"Tuesday"
"3733",3733,5982.90902000001,"Tuesday"
"3734",3734,5940.41301151898,"Tuesday"
"3735",3735,5569.28597803797,"Tuesday"
"3736",3736,5293.00343265823,"Tuesday"
"3737",3737,4984.06232698734,"Tuesday"
"3738",3738,4808.83193392405,"Tuesday"
"3739",3739,4446.32067987342,"Tuesday"
"3740",3740,3772.34876559493,"Tuesday"
"3741",3741,2804.00183050633,"Tuesday"
"3742",3742,1899.42486270042,"Tuesday"
"3743",3743,1339.86278537553,"Tuesday"
"3744",3744,853.272447194092,"Tuesday"
"3745",3745,550.429781518987,"Wednesday"
"3746",3746,378.604457974683,"Wednesday"
"3747",3747,254.742094936709,"Wednesday"
"3748",3748,280.655864556962,"Wednesday"
"3749",3749,260.326179746836,"Wednesday"
"3750",3750,261.482604556962,"Wednesday"
"3751",3751,234.292894683544,"Wednesday"
"3752",3752,249.213327341772,"Wednesday"
"3753",3753,235.394452911392,"Wednesday"
"3754",3754,393.572604810126,"Wednesday"
"3755",3755,689.943322278482,"Wednesday"
"3756",3756,1181.58371898734,"Wednesday"
"3757",3757,2302.55921265823,"Wednesday"
"3758",3758,3409.45507797468,"Wednesday"
"3759",3759,3855.68171265823,"Wednesday"
"3760",3760,3603.16152177216,"Wednesday"
"3761",3761,3061.09863341772,"Wednesday"
"3762",3762,2491.94389012659,"Wednesday"
"3763",3763,2114.85805518987,"Wednesday"
"3764",3764,1826.34260810127,"Wednesday"
"3765",3765,1549.39417232068,"Wednesday"
"3766",3766,1420.75992067511,"Wednesday"
"3767",3767,1381.32386506329,"Wednesday"
"3768",3768,1323.05576101266,"Wednesday"
"3769",3769,1571.76216008439,"Wednesday"
"3770",3770,1728.27964059072,"Wednesday"
"3771",3771,1868.93566945148,"Wednesday"
"3772",3772,1811.75784042194,"Wednesday"
"3773",3773,1916.78976438819,"Wednesday"
"3774",3774,1918.9589814346,"Wednesday"
"3775",3775,2079.48863493671,"Wednesday"
"3776",3776,2475.81476261604,"Wednesday"
"3777",3777,3344.53428337553,"Wednesday"
"3778",3778,4706.41107324894,"Wednesday"
"3779",3779,5700.03673772152,"Wednesday"
"3780",3780,5958.83621189875,"Wednesday"
"3781",3781,6112.33646978903,"Wednesday"
"3782",3782,5878.63409308017,"Wednesday"
"3783",3783,5587.78189409283,"Wednesday"
"3784",3784,5448.76214835443,"Wednesday"
"3785",3785,5101.25812,"Wednesday"
"3786",3786,4803.24608582278,"Wednesday"
"3787",3787,4292.89407683544,"Wednesday"
"3788",3788,3892.87846607595,"Wednesday"
"3789",3789,3112.1113564557,"Wednesday"
"3790",3790,2236.77935177215,"Wednesday"
"3791",3791,1493.69923202532,"Wednesday"
"3792",3792,990.599479240507,"Wednesday"
"3793",3793,591.917979367089,"Thursday"
"3794",3794,416.420719620253,"Thursday"
"3795",3795,331.115955189874,"Thursday"
"3796",3796,280.250955949367,"Thursday"
"3797",3797,234.495729873418,"Thursday"
"3798",3798,252.473780126582,"Thursday"
"3799",3799,230.51394764557,"Thursday"
"3800",3800,247.308339746836,"Thursday"
"3801",3801,240.164512151899,"Thursday"
"3802",3802,335.313386329114,"Thursday"
"3803",3803,654.547227974684,"Thursday"
"3804",3804,1233.45695936708,"Thursday"
"3805",3805,2331.64906037975,"Thursday"
"3806",3806,3487.75642683544,"Thursday"
"3807",3807,3836.79307670886,"Thursday"
"3808",3808,3586.90788455696,"Thursday"
"3809",3809,3184.00046759494,"Thursday"
"3810",3810,2674.63109164557,"Thursday"
"3811",3811,2342.21778481013,"Thursday"
"3812",3812,2114.65500379747,"Thursday"
"3813",3813,1942.62922329114,"Thursday"
"3814",3814,1886.32271898734,"Thursday"
"3815",3815,1790.97028379747,"Thursday"
"3816",3816,1615.22138025316,"Thursday"
"3817",3817,1692.41919083544,"Thursday"
"3818",3818,1788.44815177215,"Thursday"
"3819",3819,1935.37157329114,"Thursday"
"3820",3820,1953.48742848101,"Thursday"
"3821",3821,2012.23008759493,"Thursday"
"3822",3822,2056.93681189873,"Thursday"
"3823",3823,2398.73041486076,"Thursday"
"3824",3824,2738.76206126582,"Thursday"
"3825",3825,3689.43064063291,"Thursday"
"3826",3826,4765.45025417723,"Thursday"
"3827",3827,5674.17239316455,"Thursday"
"3828",3828,5985.64380594937,"Thursday"
"3829",3829,6150.74095620253,"Thursday"
"3830",3830,6044.06840022784,"Thursday"
"3831",3831,5762.20595518987,"Thursday"
"3832",3832,5562.49248974684,"Thursday"
"3833",3833,5094.22931057384,"Thursday"
"3834",3834,4827.5196749367,"Thursday"
"3835",3835,4527.41803410126,"Thursday"
"3836",3836,4024.35284320675,"Thursday"
"3837",3837,3193.90610042194,"Thursday"
"3838",3838,2339.95029749367,"Thursday"
"3839",3839,1798.88312831223,"Thursday"
"3840",3840,1322.5545599578,"Thursday"
"3841",3841,824.71304278481,"Friday"
"3842",3842,587.883683291139,"Friday"
"3843",3843,492.190151898734,"Friday"
"3844",3844,423.652409620253,"Friday"
"3845",3845,320.518011645569,"Friday"
"3846",3846,361.773665063291,"Friday"
"3847",3847,330.384977721519,"Friday"
"3848",3848,305.182640759494,"Friday"
"3849",3849,344.173469873418,"Friday"
"3850",3850,431.96024886076,"Friday"
"3851",3851,682.003453670886,"Friday"
"3852",3852,1287.69500683544,"Friday"
"3853",3853,2381.54383493671,"Friday"
"3854",3854,3461.67207164557,"Friday"
"3855",3855,3838.44695949367,"Friday"
"3856",3856,3678.67734835443,"Friday"
"3857",3857,3209.35561544304,"Friday"
"3858",3858,2733.86989696203,"Friday"
"3859",3859,2583.26948265823,"Friday"
"3860",3860,2337.91989227848,"Friday"
"3861",3861,2154.96935481013,"Friday"
"3862",3862,1970.11037063291,"Friday"
"3863",3863,1889.88774962025,"Friday"
"3864",3864,1836.90990392405,"Friday"
"3865",3865,1964.20708449367,"Friday"
"3866",3866,2207.08029594937,"Friday"
"3867",3867,2313.60511468354,"Friday"
"3868",3868,2333.82705455696,"Friday"
"3869",3869,2561.94790373417,"Friday"
"3870",3870,2464.87034341772,"Friday"
"3871",3871,2677.11525177215,"Friday"
"3872",3872,3070.98926063292,"Friday"
"3873",3873,3919.7936293038,"Friday"
"3874",3874,4985.18239455696,"Friday"
"3875",3875,5729.76870816456,"Friday"
"3876",3876,5938.91351917722,"Friday"
"3877",3877,6120.44065089873,"Friday"
"3878",3878,6003.26633167088,"Friday"
"3879",3879,5775.57528153166,"Friday"
"3880",3880,5560.87486488608,"Friday"
"3881",3881,5195.07216354431,"Friday"
"3882",3882,4903.56461765823,"Friday"
"3883",3883,4670.70355686076,"Friday"
"3884",3884,4212.01056170886,"Friday"
"3885",3885,3442.38786689874,"Friday"
"3886",3886,2719.04955886076,"Friday"
"3887",3887,2160.96422436709,"Friday"
"3888",3888,1527.68106568354,"Friday"
"3889",3889,1099.08160468354,"Saturday"
"3890",3890,775.843383291138,"Saturday"
"3891",3891,617.835980253164,"Saturday"
"3892",3892,569.714265316456,"Saturday"
"3893",3893,529.79660835443,"Saturday"
"3894",3894,444.731086329114,"Saturday"
"3895",3895,442.706882531646,"Saturday"
"3896",3896,416.165268101266,"Saturday"
"3897",3897,426.140237974684,"Saturday"
"3898",3898,461.308275189873,"Saturday"
"3899",3899,643.275943797469,"Saturday"
"3900",3900,1107.10968379747,"Saturday"
"3901",3901,1926.59314683544,"Saturday"
"3902",3902,2744.77577670886,"Saturday"
"3903",3903,3193.86708481013,"Saturday"
"3904",3904,3073.11671670886,"Saturday"
"3905",3905,3148.95827620253,"Saturday"
"3906",3906,3264.16326835443,"Saturday"
"3907",3907,3371.25179594937,"Saturday"
"3908",3908,3024.17809949367,"Saturday"
"3909",3909,2844.93730607595,"Saturday"
"3910",3910,2629.73362810126,"Saturday"
"3911",3911,2541.24529012658,"Saturday"
"3912",3912,2290.86482860759,"Saturday"
"3913",3913,2379.44009759494,"Saturday"
"3914",3914,2443.47842234177,"Saturday"
"3915",3915,2482.83461405063,"Saturday"
"3916",3916,2583.09901272152,"Saturday"
"3917",3917,2754.91677031646,"Saturday"
"3918",3918,2874.41769996202,"Saturday"
"3919",3919,3085.26416056962,"Saturday"
"3920",3920,3556.22760436709,"Saturday"
"3921",3921,4126.0385342405,"Saturday"
"3922",3922,4852.47675531646,"Saturday"
"3923",3923,5474.3975206962,"Saturday"
"3924",3924,5833.14456670887,"Saturday"
"3925",3925,5730.03616310126,"Saturday"
"3926",3926,5653.59483069621,"Saturday"
"3927",3927,5373.42604753165,"Saturday"
"3928",3928,5179.44466772153,"Saturday"
"3929",3929,4879.18650759494,"Saturday"
"3930",3930,4658.51862992405,"Saturday"
"3931",3931,4289.88047594937,"Saturday"
"3932",3932,4004.45389783544,"Saturday"
"3933",3933,3386.7961406962,"Saturday"
"3934",3934,2819.3814357595,"Saturday"
"3935",3935,2259.84211221097,"Saturday"
"3936",3936,1713.819053827,"Saturday"
"3937",3937,1374.39941746836,"Sunday"
"3938",3938,1039.25718094937,"Sunday"
"3939",3939,790.696163776371,"Sunday"
"3940",3940,679.570714873418,"Sunday"
"3941",3941,617.210596392405,"Sunday"
"3942",3942,515.615062025316,"Sunday"
"3943",3943,456.397920443038,"Sunday"
"3944",3944,472.864345189873,"Sunday"
"3945",3945,424.032606708861,"Sunday"
"3946",3946,457.373496835443,"Sunday"
"3947",3947,667.322723101265,"Sunday"
"3948",3948,1119.2837536076,"Sunday"
"3949",3949,1857.57182056962,"Sunday"
"3950",3950,2597.98508107595,"Sunday"
"3951",3951,3035.09038575949,"Sunday"
"3952",3952,2994.10742468354,"Sunday"
"3953",3953,3075.60011048523,"Sunday"
