"","TIME","value","date_time","week","week_num","type","date"
"2933",54805,624.163424810127,2010-07-02 02:00:00,"Friday",5,"Residential",2010-07-02
"2934",54806,558.19524886076,2010-07-02 02:30:00,"Friday",5,"Residential",2010-07-02
"2935",54807,449.416182531646,2010-07-02 03:00:00,"Friday",5,"Residential",2010-07-02
"2936",54808,385.638100253165,2010-07-02 03:30:00,"Friday",5,"Residential",2010-07-02
"2937",54809,403.597299240506,2010-07-02 04:00:00,"Friday",5,"Residential",2010-07-02
"2938",54810,492.979540253165,2010-07-02 04:30:00,"Friday",5,"Residential",2010-07-02
"2939",54811,659.175094683545,2010-07-02 05:00:00,"Friday",5,"Residential",2010-07-02
"2940",54812,1007.55705924051,2010-07-02 05:30:00,"Friday",5,"Residential",2010-07-02
"2941",54813,1732.62452506329,2010-07-02 06:00:00,"Friday",5,"Residential",2010-07-02
"2942",54814,2481.92122936709,2010-07-02 06:30:00,"Friday",5,"Residential",2010-07-02
"2943",54815,3012.05443670886,2010-07-02 07:00:00,"Friday",5,"Residential",2010-07-02
"2944",54816,3147.09228,2010-07-02 07:30:00,"Friday",5,"Residential",2010-07-02
"2945",54817,3193.46842664557,2010-07-02 08:00:00,"Friday",5,"Residential",2010-07-02
"2946",54818,3088.84686481013,2010-07-02 08:30:00,"Friday",5,"Residential",2010-07-02
"2947",54819,3214.93964911392,2010-07-02 09:00:00,"Friday",5,"Residential",2010-07-02
"2948",54820,3257.8865113924,2010-07-02 09:30:00,"Friday",5,"Residential",2010-07-02
"2949",54821,3386.49939518987,2010-07-02 10:00:00,"Friday",5,"Residential",2010-07-02
"2950",54822,3392.92591392405,2010-07-02 10:30:00,"Friday",5,"Residential",2010-07-02
"2951",54823,3292.98358329114,2010-07-02 11:00:00,"Friday",5,"Residential",2010-07-02
"2952",54824,3269.49420936708,2010-07-02 11:30:00,"Friday",5,"Residential",2010-07-02
"2953",54825,3139.47000303797,2010-07-02 12:00:00,"Friday",5,"Residential",2010-07-02
"2954",54826,3021.05976075949,2010-07-02 12:30:00,"Friday",5,"Residential",2010-07-02
"2955",54827,3215.13494556962,2010-07-02 13:00:00,"Friday",5,"Residential",2010-07-02
"2956",54828,3162.67877367088,2010-07-02 13:30:00,"Friday",5,"Residential",2010-07-02
"2957",54829,3232.77457721519,2010-07-02 14:00:00,"Friday",5,"Residential",2010-07-02
"2958",54830,3214.76921670886,2010-07-02 14:30:00,"Friday",5,"Residential",2010-07-02
"2959",54831,3351.48816025316,2010-07-02 15:00:00,"Friday",5,"Residential",2010-07-02
"2960",54832,3650.46324886076,2010-07-02 15:30:00,"Friday",5,"Residential",2010-07-02
"2961",54833,4326.47449341772,2010-07-02 16:00:00,"Friday",5,"Residential",2010-07-02
"2962",54834,4916.9342407595,2010-07-02 16:30:00,"Friday",5,"Residential",2010-07-02
"2963",54835,5596.91523392405,2010-07-02 17:00:00,"Friday",5,"Residential",2010-07-02
"2964",54836,5823.5512713924,2010-07-02 17:30:00,"Friday",5,"Residential",2010-07-02
"2965",54837,5996.39758575949,2010-07-02 18:00:00,"Friday",5,"Residential",2010-07-02
"2966",54838,5880.39303044304,2010-07-02 18:30:00,"Friday",5,"Residential",2010-07-02
"2967",54839,5571.07595329114,2010-07-02 19:00:00,"Friday",5,"Residential",2010-07-02
"2968",54840,5441.3562700422,2010-07-02 19:30:00,"Friday",5,"Residential",2010-07-02
"2969",54841,5214.45379410126,2010-07-02 20:00:00,"Friday",5,"Residential",2010-07-02
"2970",54842,4852.006965,2010-07-02 20:30:00,"Friday",5,"Residential",2010-07-02
"2971",54843,4398.98494581013,2010-07-02 21:00:00,"Friday",5,"Residential",2010-07-02
"2972",54844,3910.49798787341,2010-07-02 21:30:00,"Friday",5,"Residential",2010-07-02
"2973",54845,3284.817795,2010-07-02 22:00:00,"Friday",5,"Residential",2010-07-02
"2974",54846,2468.26819373418,2010-07-02 22:30:00,"Friday",5,"Residential",2010-07-02
"2975",54847,1618.87839911392,2010-07-02 23:00:00,"Friday",5,"Residential",2010-07-02
"2976",54848,1074.77629386076,2010-07-02 23:30:00,"Friday",5,"Residential",2010-07-02
"2977",54901,703.274750464135,2010-07-03 00:00:00,"Friday",5,"Residential",2010-07-02
"2978",54902,591.509168945148,2010-07-03 00:30:00,"Friday",5,"Residential",2010-07-02
"2979",54903,444.53462649789,2010-07-03 01:00:00,"Saturday",6,"Residential",2010-07-03
"2980",54904,346.192027510548,2010-07-03 01:30:00,"Saturday",6,"Residential",2010-07-03
"2981",54905,324.14437485232,2010-07-03 02:00:00,"Saturday",6,"Residential",2010-07-03
"2982",54906,327.919001181435,2010-07-03 02:30:00,"Saturday",6,"Residential",2010-07-03
"2983",54907,282.787433924051,2010-07-03 03:00:00,"Saturday",6,"Residential",2010-07-03
"2984",54908,336.576493755274,2010-07-03 03:30:00,"Saturday",6,"Residential",2010-07-03
"2985",54909,298.270536624473,2010-07-03 04:00:00,"Saturday",6,"Residential",2010-07-03
"2986",54910,428.261617468354,2010-07-03 04:30:00,"Saturday",6,"Residential",2010-07-03
"2987",54911,742.684481181434,2010-07-03 05:00:00,"Saturday",6,"Residential",2010-07-03
"2988",54912,1261.16329691983,2010-07-03 05:30:00,"Saturday",6,"Residential",2010-07-03
"2989",54913,2396.74021468354,2010-07-03 06:00:00,"Saturday",6,"Residential",2010-07-03
"2990",54914,3565.09145881856,2010-07-03 06:30:00,"Saturday",6,"Residential",2010-07-03
"2991",54915,4292.42844421941,2010-07-03 07:00:00,"Saturday",6,"Residential",2010-07-03
"2992",54916,4145.87806860759,2010-07-03 07:30:00,"Saturday",6,"Residential",2010-07-03
"2993",54917,3441.85110168777,2010-07-03 08:00:00,"Saturday",6,"Residential",2010-07-03
"2994",54918,2729.74355594936,2010-07-03 08:30:00,"Saturday",6,"Residential",2010-07-03
"2995",54919,2342.79897122363,2010-07-03 09:00:00,"Saturday",6,"Residential",2010-07-03
"2996",54920,2152.1737907173,2010-07-03 09:30:00,"Saturday",6,"Residential",2010-07-03
"2997",54921,1921.11659113924,2010-07-03 10:00:00,"Saturday",6,"Residential",2010-07-03
"2998",54922,1878.21222067511,2010-07-03 10:30:00,"Saturday",6,"Residential",2010-07-03
"2999",54923,1936.67782016878,2010-07-03 11:00:00,"Saturday",6,"Residential",2010-07-03
"3000",54924,1993.502767173,2010-07-03 11:30:00,"Saturday",6,"Residential",2010-07-03
"3001",54925,2234.57566919831,2010-07-03 12:00:00,"Saturday",6,"Residential",2010-07-03
"3002",54926,2281.85692261603,2010-07-03 12:30:00,"Saturday",6,"Residential",2010-07-03
"3003",54927,2320.26203198312,2010-07-03 13:00:00,"Saturday",6,"Residential",2010-07-03
"3004",54928,2336.76269662447,2010-07-03 13:30:00,"Saturday",6,"Residential",2010-07-03
"3005",54929,2506.06275308017,2010-07-03 14:00:00,"Saturday",6,"Residential",2010-07-03
"3006",54930,2552.79338379747,2010-07-03 14:30:00,"Saturday",6,"Residential",2010-07-03
"3007",54931,3027.69875620253,2010-07-03 15:00:00,"Saturday",6,"Residential",2010-07-03
"3008",54932,3485.18346227848,2010-07-03 15:30:00,"Saturday",6,"Residential",2010-07-03
"3009",54933,4227.7036421519,2010-07-03 16:00:00,"Saturday",6,"Residential",2010-07-03
"3010",54934,5307.14916843039,2010-07-03 16:30:00,"Saturday",6,"Residential",2010-07-03
"3011",54935,6036.22635458228,2010-07-03 17:00:00,"Saturday",6,"Residential",2010-07-03
"3012",54936,6140.20735265823,2010-07-03 17:30:00,"Saturday",6,"Residential",2010-07-03
"3013",54937,6212.28161831225,2010-07-03 18:00:00,"Saturday",6,"Residential",2010-07-03
"3014",54938,6119.072467173,2010-07-03 18:30:00,"Saturday",6,"Residential",2010-07-03
"3015",54939,5990.01968207595,2010-07-03 19:00:00,"Saturday",6,"Residential",2010-07-03
"3016",54940,5701.87315702954,2010-07-03 19:30:00,"Saturday",6,"Residential",2010-07-03
"3017",54941,5320.64061763713,2010-07-03 20:00:00,"Saturday",6,"Residential",2010-07-03
"3018",54942,5013.76679059072,2010-07-03 20:30:00,"Saturday",6,"Residential",2010-07-03
"3019",54943,4528.14005224472,2010-07-03 21:00:00,"Saturday",6,"Residential",2010-07-03
"3020",54944,3870.60218236287,2010-07-03 21:30:00,"Saturday",6,"Residential",2010-07-03
"3021",54945,3026.26012189873,2010-07-03 22:00:00,"Saturday",6,"Residential",2010-07-03
"3022",54946,2157.5492750211,2010-07-03 22:30:00,"Saturday",6,"Residential",2010-07-03
"3023",54947,1464.37413578059,2010-07-03 23:00:00,"Saturday",6,"Residential",2010-07-03
"3024",54948,835.361577383966,2010-07-03 23:30:00,"Saturday",6,"Residential",2010-07-03
"3025",55001,556.593049113924,2010-07-04 00:00:00,"Saturday",6,"Residential",2010-07-03
"3026",55002,454.014910886076,2010-07-04 00:30:00,"Saturday",6,"Residential",2010-07-03
"3027",55003,383.014623459915,2010-07-04 01:00:00,"Sunday",7,"Residential",2010-07-04
"3028",55004,279.896702025316,2010-07-04 01:30:00,"Sunday",7,"Residential",2010-07-04
"3029",55005,218.809498396624,2010-07-04 02:00:00,"Sunday",7,"Residential",2010-07-04
"3030",55006,222.353720506329,2010-07-04 02:30:00,"Sunday",7,"Residential",2010-07-04
"3031",55007,174.169172151899,2010-07-04 03:00:00,"Sunday",7,"Residential",2010-07-04
"3032",55008,194.459935864979,2010-07-04 03:30:00,"Sunday",7,"Residential",2010-07-04
"3033",55009,191.999329029536,2010-07-04 04:00:00,"Sunday",7,"Residential",2010-07-04
"3034",55010,383.997628185654,2010-07-04 04:30:00,"Sunday",7,"Residential",2010-07-04
"3035",55011,644.340413586498,2010-07-04 05:00:00,"Sunday",7,"Residential",2010-07-04
"3036",55012,1232.38986772152,2010-07-04 05:30:00,"Sunday",7,"Residential",2010-07-04
"3037",55013,2352.79038327005,2010-07-04 06:00:00,"Sunday",7,"Residential",2010-07-04
"3038",55014,3385.5787721519,2010-07-04 06:30:00,"Sunday",7,"Residential",2010-07-04
"3039",55015,4012.1166836287,2010-07-04 07:00:00,"Sunday",7,"Residential",2010-07-04
"3040",55016,3828.35097594937,2010-07-04 07:30:00,"Sunday",7,"Residential",2010-07-04
"3041",55017,3106.34047377637,2010-07-04 08:00:00,"Sunday",7,"Residential",2010-07-04
"3042",55018,2219.29338905064,2010-07-04 08:30:00,"Sunday",7,"Residential",2010-07-04
"3043",55019,1837.81903964135,2010-07-04 09:00:00,"Sunday",7,"Residential",2010-07-04
"3044",55020,1554.06126379747,2010-07-04 09:30:00,"Sunday",7,"Residential",2010-07-04
"3045",55021,1427.08460016878,2010-07-04 10:00:00,"Sunday",7,"Residential",2010-07-04
"3046",55022,1374.29981172996,2010-07-04 10:30:00,"Sunday",7,"Residential",2010-07-04
"3047",55023,1359.70050751055,2010-07-04 11:00:00,"Sunday",7,"Residential",2010-07-04
"3048",55024,1328.68760270042,2010-07-04 11:30:00,"Sunday",7,"Residential",2010-07-04
"3049",55025,1648.09674345992,2010-07-04 12:00:00,"Sunday",7,"Residential",2010-07-04
"3050",55026,1747.09835265823,2010-07-04 12:30:00,"Sunday",7,"Residential",2010-07-04
"3051",55027,1862.93371814346,2010-07-04 13:00:00,"Sunday",7,"Residential",2010-07-04
"3052",55028,1876.6603064135,2010-07-04 13:30:00,"Sunday",7,"Residential",2010-07-04
"3053",55029,2031.14687248946,2010-07-04 14:00:00,"Sunday",7,"Residential",2010-07-04
"3054",55030,2051.96715544304,2010-07-04 14:30:00,"Sunday",7,"Residential",2010-07-04
"3055",55031,2400.21296388186,2010-07-04 15:00:00,"Sunday",7,"Residential",2010-07-04
"3056",55032,3019.2148417384,2010-07-04 15:30:00,"Sunday",7,"Residential",2010-07-04
"3057",55033,4025.71466107595,2010-07-04 16:00:00,"Sunday",7,"Residential",2010-07-04
"3058",55034,5023.19854630802,2010-07-04 16:30:00,"Sunday",7,"Residential",2010-07-04
"3059",55035,5697.792832173,2010-07-04 17:00:00,"Sunday",7,"Residential",2010-07-04
"3060",55036,5895.76360953586,2010-07-04 17:30:00,"Sunday",7,"Residential",2010-07-04
"3061",55037,5859.87407122363,2010-07-04 18:00:00,"Sunday",7,"Residential",2010-07-04
"3062",55038,5492.53269972574,2010-07-04 18:30:00,"Sunday",7,"Residential",2010-07-04
"3063",55039,5162.30825624472,2010-07-04 19:00:00,"Sunday",7,"Residential",2010-07-04
"3064",55040,5045.62878582279,2010-07-04 19:30:00,"Sunday",7,"Residential",2010-07-04
"3065",55041,4829.34567255274,2010-07-04 20:00:00,"Sunday",7,"Residential",2010-07-04
"3066",55042,4422.19313919831,2010-07-04 20:30:00,"Sunday",7,"Residential",2010-07-04
"3067",55043,3980.61446111814,2010-07-04 21:00:00,"Sunday",7,"Residential",2010-07-04
"3068",55044,3346.66225881857,2010-07-04 21:30:00,"Sunday",7,"Residential",2010-07-04
"3069",55045,2548.33375562447,2010-07-04 22:00:00,"Sunday",7,"Residential",2010-07-04
"3070",55046,1867.97688202532,2010-07-04 22:30:00,"Sunday",7,"Residential",2010-07-04
"3071",55047,1178.65897662447,2010-07-04 23:00:00,"Sunday",7,"Residential",2010-07-04
"3072",55048,716.454278206751,2010-07-04 23:30:00,"Sunday",7,"Residential",2010-07-04
"3073",55101,442.122027848102,2010-07-05 00:00:00,"Sunday",7,"Residential",2010-07-04
"3074",55102,313.983998987342,2010-07-05 00:30:00,"Sunday",7,"Residential",2010-07-04
"3075",55103,319.112681772152,2010-07-05 01:00:00,"Monday",1,"Residential",2010-07-05
"3076",55104,240.413171898734,2010-07-05 01:30:00,"Monday",1,"Residential",2010-07-05
"3077",55105,213.904673417722,2010-07-05 02:00:00,"Monday",1,"Residential",2010-07-05
"3078",55106,217.567289113924,2010-07-05 02:30:00,"Monday",1,"Residential",2010-07-05
"3079",55107,181.220889367089,2010-07-05 03:00:00,"Monday",1,"Residential",2010-07-05
"3080",55108,226.721599746836,2010-07-05 03:30:00,"Monday",1,"Residential",2010-07-05
"3081",55109,227.819981012658,2010-07-05 04:00:00,"Monday",1,"Residential",2010-07-05
"3082",55110,364.470869113924,2010-07-05 04:30:00,"Monday",1,"Residential",2010-07-05
"3083",55111,691.209149620253,2010-07-05 05:00:00,"Monday",1,"Residential",2010-07-05
"3084",55112,1256.72498436709,2010-07-05 05:30:00,"Monday",1,"Residential",2010-07-05
"3085",55113,2282.39545765823,2010-07-05 06:00:00,"Monday",1,"Residential",2010-07-05
"3086",55114,3349.51918345992,2010-07-05 06:30:00,"Monday",1,"Residential",2010-07-05
"3087",55115,3789.90773291139,2010-07-05 07:00:00,"Monday",1,"Residential",2010-07-05
"3088",55116,3631.43060677216,2010-07-05 07:30:00,"Monday",1,"Residential",2010-07-05
"3089",55117,2994.07062556962,2010-07-05 08:00:00,"Monday",1,"Residential",2010-07-05
"3090",55118,2170.49668930379,2010-07-05 08:30:00,"Monday",1,"Residential",2010-07-05
"3091",55119,1913.14037251055,2010-07-05 09:00:00,"Monday",1,"Residential",2010-07-05
"3092",55120,1717.93490126582,2010-07-05 09:30:00,"Monday",1,"Residential",2010-07-05
"3093",55121,1538.32784835443,2010-07-05 10:00:00,"Monday",1,"Residential",2010-07-05
"3094",55122,1552.65740075949,2010-07-05 10:30:00,"Monday",1,"Residential",2010-07-05
"3095",55123,1632.02911873418,2010-07-05 11:00:00,"Monday",1,"Residential",2010-07-05
"3096",55124,1720.97363493671,2010-07-05 11:30:00,"Monday",1,"Residential",2010-07-05
"3097",55125,2022.42199316456,2010-07-05 12:00:00,"Monday",1,"Residential",2010-07-05
"3098",55126,2158.76755240506,2010-07-05 12:30:00,"Monday",1,"Residential",2010-07-05
"3099",55127,2270.08625341772,2010-07-05 13:00:00,"Monday",1,"Residential",2010-07-05
"3100",55128,2163.19991367089,2010-07-05 13:30:00,"Monday",1,"Residential",2010-07-05
"3101",55129,2240.1343078481,2010-07-05 14:00:00,"Monday",1,"Residential",2010-07-05
"3102",55130,2211.87665620253,2010-07-05 14:30:00,"Monday",1,"Residential",2010-07-05
"3103",55131,2460.56305063291,2010-07-05 15:00:00,"Monday",1,"Residential",2010-07-05
"3104",55132,2669.30912962025,2010-07-05 15:30:00,"Monday",1,"Residential",2010-07-05
"3105",55133,3460.56529620253,2010-07-05 16:00:00,"Monday",1,"Residential",2010-07-05
"3106",55134,4627.04475548524,2010-07-05 16:30:00,"Monday",1,"Residential",2010-07-05
"3107",55135,5544.95655872152,2010-07-05 17:00:00,"Monday",1,"Residential",2010-07-05
"3108",55136,5729.46471774683,2010-07-05 17:30:00,"Monday",1,"Residential",2010-07-05
"3109",55137,5584.79004841772,2010-07-05 18:00:00,"Monday",1,"Residential",2010-07-05
"3110",55138,5373.96305265823,2010-07-05 18:30:00,"Monday",1,"Residential",2010-07-05
"3111",55139,5241.88579329114,2010-07-05 19:00:00,"Monday",1,"Residential",2010-07-05
"3112",55140,5111.27018550633,2010-07-05 19:30:00,"Monday",1,"Residential",2010-07-05
"3113",55141,4780.82140408862,2010-07-05 20:00:00,"Monday",1,"Residential",2010-07-05
"3114",55142,4447.43803594937,2010-07-05 20:30:00,"Monday",1,"Residential",2010-07-05
"3115",55143,3913.92093278481,2010-07-05 21:00:00,"Monday",1,"Residential",2010-07-05
"3116",55144,3484.13707886076,2010-07-05 21:30:00,"Monday",1,"Residential",2010-07-05
"3117",55145,2760.15830522785,2010-07-05 22:00:00,"Monday",1,"Residential",2010-07-05
"3118",55146,1885.07116111392,2010-07-05 22:30:00,"Monday",1,"Residential",2010-07-05
"3119",55147,1256.83747632911,2010-07-05 23:00:00,"Monday",1,"Residential",2010-07-05
"3120",55148,825.687320594936,2010-07-05 23:30:00,"Monday",1,"Residential",2010-07-05
"3121",55201,478.263291898734,2010-07-06 00:00:00,"Monday",1,"Residential",2010-07-05
"3122",55202,333.220562109704,2010-07-06 00:30:00,"Monday",1,"Residential",2010-07-05
"3123",55203,288.840303341772,2010-07-06 01:00:00,"Tuesday",2,"Residential",2010-07-06
"3124",55204,228.575028945147,2010-07-06 01:30:00,"Tuesday",2,"Residential",2010-07-06
"3125",55205,209.20896464135,2010-07-06 02:00:00,"Tuesday",2,"Residential",2010-07-06
"3126",55206,214.321475316455,2010-07-06 02:30:00,"Tuesday",2,"Residential",2010-07-06
"3127",55207,177.457049915612,2010-07-06 03:00:00,"Tuesday",2,"Residential",2010-07-06
"3128",55208,228.34092,2010-07-06 03:30:00,"Tuesday",2,"Residential",2010-07-06
"3129",55209,264.025468438818,2010-07-06 04:00:00,"Tuesday",2,"Residential",2010-07-06
"3130",55210,390.176355316455,2010-07-06 04:30:00,"Tuesday",2,"Residential",2010-07-06
"3131",55211,663.339864683545,2010-07-06 05:00:00,"Tuesday",2,"Residential",2010-07-06
"3132",55212,1222.98744202532,2010-07-06 05:30:00,"Tuesday",2,"Residential",2010-07-06
"3133",55213,2277.49934303798,2010-07-06 06:00:00,"Tuesday",2,"Residential",2010-07-06
"3134",55214,3420.73901202532,2010-07-06 06:30:00,"Tuesday",2,"Residential",2010-07-06
"3135",55215,4050.08505468355,2010-07-06 07:00:00,"Tuesday",2,"Residential",2010-07-06
"3136",55216,3697.17951,2010-07-06 07:30:00,"Tuesday",2,"Residential",2010-07-06
"3137",55217,2998.05869493671,2010-07-06 08:00:00,"Tuesday",2,"Residential",2010-07-06
"3138",55218,2166.54332303798,2010-07-06 08:30:00,"Tuesday",2,"Residential",2010-07-06
"3139",55219,1818.14430037975,2010-07-06 09:00:00,"Tuesday",2,"Residential",2010-07-06
"3140",55220,1505.44800088608,2010-07-06 09:30:00,"Tuesday",2,"Residential",2010-07-06
"3141",55221,1432.26818037975,2010-07-06 10:00:00,"Tuesday",2,"Residential",2010-07-06
"3142",55222,1451.73617379747,2010-07-06 10:30:00,"Tuesday",2,"Residential",2010-07-06
"3143",55223,1541.10573974683,2010-07-06 11:00:00,"Tuesday",2,"Residential",2010-07-06
"3144",55224,1551.62776202532,2010-07-06 11:30:00,"Tuesday",2,"Residential",2010-07-06
"3145",55225,1733.87017088608,2010-07-06 12:00:00,"Tuesday",2,"Residential",2010-07-06
"3146",55226,1996.26307073418,2010-07-06 12:30:00,"Tuesday",2,"Residential",2010-07-06
"3147",55227,2243.18643348101,2010-07-06 13:00:00,"Tuesday",2,"Residential",2010-07-06
"3148",55228,2276.1648786076,2010-07-06 13:30:00,"Tuesday",2,"Residential",2010-07-06
"3149",55229,2508.21848607595,2010-07-06 14:00:00,"Tuesday",2,"Residential",2010-07-06
"3150",55230,2641.67075196203,2010-07-06 14:30:00,"Tuesday",2,"Residential",2010-07-06
"3151",55231,3019.00727791139,2010-07-06 15:00:00,"Tuesday",2,"Residential",2010-07-06
"3152",55232,3441.75692322785,2010-07-06 15:30:00,"Tuesday",2,"Residential",2010-07-06
"3153",55233,4083.38605120254,2010-07-06 16:00:00,"Tuesday",2,"Residential",2010-07-06
"3154",55234,4870.96016398734,2010-07-06 16:30:00,"Tuesday",2,"Residential",2010-07-06
"3155",55235,5556.57951639241,2010-07-06 17:00:00,"Tuesday",2,"Residential",2010-07-06
"3156",55236,5678.73830297468,2010-07-06 17:30:00,"Tuesday",2,"Residential",2010-07-06
"3157",55237,5574.93096729113,2010-07-06 18:00:00,"Tuesday",2,"Residential",2010-07-06
"3158",55238,5413.41596455695,2010-07-06 18:30:00,"Tuesday",2,"Residential",2010-07-06
"3159",55239,5111.82433449368,2010-07-06 19:00:00,"Tuesday",2,"Residential",2010-07-06
"3160",55240,5020.52713177216,2010-07-06 19:30:00,"Tuesday",2,"Residential",2010-07-06
"3161",55241,4707.58685816455,2010-07-06 20:00:00,"Tuesday",2,"Residential",2010-07-06
"3162",55242,4321.42064487342,2010-07-06 20:30:00,"Tuesday",2,"Residential",2010-07-06
"3163",55243,4132.90663439241,2010-07-06 21:00:00,"Tuesday",2,"Residential",2010-07-06
"3164",55244,3525.11555364557,2010-07-06 21:30:00,"Tuesday",2,"Residential",2010-07-06
"3165",55245,2644.08682107596,2010-07-06 22:00:00,"Tuesday",2,"Residential",2010-07-06
"3166",55246,1898.46448563291,2010-07-06 22:30:00,"Tuesday",2,"Residential",2010-07-06
"3167",55247,1291.32454080169,2010-07-06 23:00:00,"Tuesday",2,"Residential",2010-07-06
"3168",55248,808.979610046414,2010-07-06 23:30:00,"Tuesday",2,"Residential",2010-07-06
"3169",55301,470.647793670886,2010-07-07 00:00:00,"Tuesday",2,"Residential",2010-07-06
"3170",55302,329.335856202532,2010-07-07 00:30:00,"Tuesday",2,"Residential",2010-07-06
"3171",55303,318.845289620253,2010-07-07 01:00:00,"Wednesday",3,"Residential",2010-07-07
"3172",55304,247.060500759494,2010-07-07 01:30:00,"Wednesday",3,"Residential",2010-07-07
"3173",55305,177.645346835443,2010-07-07 02:00:00,"Wednesday",3,"Residential",2010-07-07
"3174",55306,202.103402278481,2010-07-07 02:30:00,"Wednesday",3,"Residential",2010-07-07
"3175",55307,160.152386582278,2010-07-07 03:00:00,"Wednesday",3,"Residential",2010-07-07
"3176",55308,201.10118556962,2010-07-07 03:30:00,"Wednesday",3,"Residential",2010-07-07
"3177",55309,223.698700759494,2010-07-07 04:00:00,"Wednesday",3,"Residential",2010-07-07
"3178",55310,306.168557974684,2010-07-07 04:30:00,"Wednesday",3,"Residential",2010-07-07
"3179",55311,626.71873,2010-07-07 05:00:00,"Wednesday",3,"Residential",2010-07-07
"3180",55312,1203.18947974683,2010-07-07 05:30:00,"Wednesday",3,"Residential",2010-07-07
"3181",55313,2290.64813607595,2010-07-07 06:00:00,"Wednesday",3,"Residential",2010-07-07
"3182",55314,3437.72830392405,2010-07-07 06:30:00,"Wednesday",3,"Residential",2010-07-07
"3183",55315,3801.94729721519,2010-07-07 07:00:00,"Wednesday",3,"Residential",2010-07-07
"3184",55316,3477.33641189874,2010-07-07 07:30:00,"Wednesday",3,"Residential",2010-07-07
"3185",55317,2756.21322405063,2010-07-07 08:00:00,"Wednesday",3,"Residential",2010-07-07
"3186",55318,2046.53640468354,2010-07-07 08:30:00,"Wednesday",3,"Residential",2010-07-07
"3187",55319,1779.15262949367,2010-07-07 09:00:00,"Wednesday",3,"Residential",2010-07-07
"3188",55320,1401.75899713924,2010-07-07 09:30:00,"Wednesday",3,"Residential",2010-07-07
"3189",55321,1122.33500455696,2010-07-07 10:00:00,"Wednesday",3,"Residential",2010-07-07
"3190",55322,1007.14990088608,2010-07-07 10:30:00,"Wednesday",3,"Residential",2010-07-07
"3191",55323,977.483706582279,2010-07-07 11:00:00,"Wednesday",3,"Residential",2010-07-07
"3192",55324,978.100860759494,2010-07-07 11:30:00,"Wednesday",3,"Residential",2010-07-07
"3193",55325,1130.38914721519,2010-07-07 12:00:00,"Wednesday",3,"Residential",2010-07-07
"3194",55326,1291.43964556962,2010-07-07 12:30:00,"Wednesday",3,"Residential",2010-07-07
"3195",55327,1329.99069348101,2010-07-07 13:00:00,"Wednesday",3,"Residential",2010-07-07
"3196",55328,1352.44542848101,2010-07-07 13:30:00,"Wednesday",3,"Residential",2010-07-07
"3197",55329,1486.54454139241,2010-07-07 14:00:00,"Wednesday",3,"Residential",2010-07-07
"3198",55330,1625.89880006329,2010-07-07 14:30:00,"Wednesday",3,"Residential",2010-07-07
"3199",55331,2063.67619297468,2010-07-07 15:00:00,"Wednesday",3,"Residential",2010-07-07
"3200",55332,2496.06195991139,2010-07-07 15:30:00,"Wednesday",3,"Residential",2010-07-07
"3201",55333,3407.53465886076,2010-07-07 16:00:00,"Wednesday",3,"Residential",2010-07-07
"3202",55334,4312.1692864557,2010-07-07 16:30:00,"Wednesday",3,"Residential",2010-07-07
"3203",55335,5070.24514582279,2010-07-07 17:00:00,"Wednesday",3,"Residential",2010-07-07
"3204",55336,5431.52970392404,2010-07-07 17:30:00,"Wednesday",3,"Residential",2010-07-07
"3205",55337,5499.24468955696,2010-07-07 18:00:00,"Wednesday",3,"Residential",2010-07-07
"3206",55338,5319.87332373418,2010-07-07 18:30:00,"Wednesday",3,"Residential",2010-07-07
"3207",55339,5074.37302873417,2010-07-07 19:00:00,"Wednesday",3,"Residential",2010-07-07
"3208",55340,4890.3389822152,2010-07-07 19:30:00,"Wednesday",3,"Residential",2010-07-07
"3209",55341,4510.13244829114,2010-07-07 20:00:00,"Wednesday",3,"Residential",2010-07-07
"3210",55342,4136.83271886076,2010-07-07 20:30:00,"Wednesday",3,"Residential",2010-07-07
"3211",55343,3754.66733259494,2010-07-07 21:00:00,"Wednesday",3,"Residential",2010-07-07
"3212",55344,3316.89029031646,2010-07-07 21:30:00,"Wednesday",3,"Residential",2010-07-07
"3213",55345,2659.93830208861,2010-07-07 22:00:00,"Wednesday",3,"Residential",2010-07-07
"3214",55346,2146.53338943038,2010-07-07 22:30:00,"Wednesday",3,"Residential",2010-07-07
"3215",55347,1617.22656548101,2010-07-07 23:00:00,"Wednesday",3,"Residential",2010-07-07
"3216",55348,1134.7227814557,2010-07-07 23:30:00,"Wednesday",3,"Residential",2010-07-07
"3217",55401,730.491318227849,2010-07-08 00:00:00,"Wednesday",3,"Residential",2010-07-07
"3218",55402,537.03632329114,2010-07-08 00:30:00,"Wednesday",3,"Residential",2010-07-07
"3219",55403,444.540910886076,2010-07-08 01:00:00,"Thursday",4,"Residential",2010-07-08
"3220",55404,378.008383544304,2010-07-08 01:30:00,"Thursday",4,"Residential",2010-07-08
"3221",55405,306.104728607595,2010-07-08 02:00:00,"Thursday",4,"Residential",2010-07-08
"3222",55406,305.432335189873,2010-07-08 02:30:00,"Thursday",4,"Residential",2010-07-08
"3223",55407,245.190316202531,2010-07-08 03:00:00,"Thursday",4,"Residential",2010-07-08
"3224",55408,245.048815443038,2010-07-08 03:30:00,"Thursday",4,"Residential",2010-07-08
"3225",55409,233.785865822785,2010-07-08 04:00:00,"Thursday",4,"Residential",2010-07-08
